100
86 2212
5 62 26225
52 4 26021
29 66 3070
14 60 10940
53 14 22292
17 31 22873
47 4 21110
61 43 4490
53 33 10567
3 21 9544
6 36 20889
35 65 14721
29 34 7774
51 25 23161
52 19 25649
36 52 15972
42 41 6372
40 27 25228
60 39 25562
41 6 11869
34 11 10627
55 8 9512
37 39 18085
19 45 14984
52 15 56
64 4 13040
28 17 28354
3 20 6615
55 59 19443
28 46 9604
42 9 31923
16 7 26055
34 35 12244
30 62 1519
54 33 26137
4 24 17699
59 17 4694
42 15 23324
25 52 17145
24 66 25168
45 5 6972
40 32 30521
29 16 29182
10 64 23832
3 16 72
50 11 19712
4 17 877
13 11 12611
39 3 13539
8 3 48
48 37 8272
61 50 5980
43 52 25096
25 10 5275
10 46 4473
29 19 20650
59 2 23294
44 52 24205
37 28 10223
61 56 15059
42 54 19395
31 15 4432
62 53 14467
6 44 15542
53 16 9291
50 36 1808
9 57 12957
30 47 20064
27 50 2727
63 43 6088
48 40 24526
59 51 8460
19 36 25634
18 8 29519
16 59 29828
14 35 11088
37 18 7327
24 52 27298
65 50 25867
22 44 18482
2 27 13426
5 6 15047
66 30 11639
24 33 31484
27 48 30960
19 63 26032
11 19 23629
58 15 29515
18 25 12503
49 35 17933
1 59 12730
61 18 29169
22 61 9147
59 57 2404
65 26 23780
25 60 4496
24 42 15873
48 12 26516
13 28 2070
28 57 21373
47 15 32286
19 42 16534
55 56 32738
2 30 13522
45 51 29331
32 57 23974
7 52 12436
15 46 20901
66 61 7584
39 31 12997
16 39 15026
40 65 23514
43 66 11589
4 25 14874
49 6 821
17 34 6004
55 45 18020
45 42 19561
51 16 344
47 14 21407
30 46 28914
61 59 2224
17 66 17282
42 1 32742
43 64 1965
15 41 3968
2 66 17069
23 58 31767
65 55 26290
17 62 20231
38 34 32385
31 21 12626
53 36 13736
12 42 1128
23 51 11233
32 10 14783
54 12 17301
39 50 14812
62 16 9077
53 35 27475
7 30 23983
9 1 27249
60 17 6849
10 1 32440
11 40 15899
37 44 7944
10 41 9533
6 32 8071
26 51 21859
46 3 31927
4 40 29505
4 12 15698
14 4 10179
55 43 27679
65 62 14106
53 40 2252
24 30 1101
19 59 31611
17 64 10880
56 32 29779
53 41 30364
9 29 4549
7 3 9920
66 63 8359
52 58 1293
29 51 4020
56 45 8458
33 13 25264
19 44 12504
30 52 26710
65 7 30920
17 22 20299
19 4 31371
49 45 32008
12 1 4642
38 39 25007
34 59 29423
55 1 16809
13 54 14592
56 8 29127
61 24 22423
32 20 11136
47 7 32000
35 11 9821
52 31 22507
34 27 46
12 63 3419
3 18 17308
29 56 14349
24 5 4811
50 8 20169
12 57 26612
55 16 11300
59 36 23357
42 57 10872
14 32 24124
35 22 27635
59 25 11543
46 7 22057
27 25 6864
13 48 5192
23 62 18987
53 46 27847
53 54 22983
59 4 15587
63 56 22179
37 51 2379
15 34 4173
55 51 24821
58 24 20739
37 14 6886
62 11 10162
48 10 28869
6 42 6642
32 31 8375
15 16 1821
1 43 10779
41 26 9310
44 34 13991
55 48 13071
17 46 31375
60 54 5328
55 5 3377
49 26 3716
62 21 29552
19 37 25902
2 61 2795
60 58 4071
5 37 14109
61 7 24944
37 30 3537
16 20 20750
11 27 29293
44 40 15785
42 50 10237
64 52 28685
13 44 24744
28 3 17950
48 60 18907
43 46 13664
54 45 15695
16 21 31246
33 43 22411
28 60 3266
28 34 14006
22 43 32511
37 11 25115
26 61 28852
47 65 915
29 38 29656
2 62 5387
20 23 6408
55 54 32227
38 18 7672
8 17 29522
26 32 28828
65 43 5354
28 47 16457
15 59 12122
21 66 29109
12 34 28872
53 17 27906
8 42 13942
4 58 3601
35 50 21725
23 64 16323
15 33 2346
14 56 6523
39 65 492
49 13 31736
9 31 19251
59 35 18045
36 20 16145
53 44 390
40 64 11507
4 41 30772
49 28 29380
14 66 10466
9 36 20391
7 58 26071
54 17 4305
37 63 20270
64 58 13284
16 57 4283
10 36 11781
11 61 31409
7 29 15158
55 49 7428
30 19 3938
18 34 29281
57 46 11832
35 58 28131
34 51 18023
64 48 19140
46 38 24502
5 43 24609
5 60 4275
50 53 12383
9 22 16978
48 21 28966
31 57 12772
1 25 14159
34 10 30034
6 59 9032
2 56 9247
34 64 13284
19 39 6690
11 31 13208
16 43 25696
40 7 30633
66 31 6335
1 34 32292
58 14 21190
52 22 30640
45 32 4760
6 60 23706
31 28 28299
20 54 18443
44 56 9297
29 36 12359
32 4 18931
21 17 18133
39 2 9501
52 47 8737
55 39 20561
45 20 27411
27 57 8203
40 57 10631
53 13 4854
65 37 24748
65 53 16315
58 38 2236
63 6 30753
10 11 20899
30 3 2859
18 47 9412
25 20 22834
57 26 28348
39 24 27808
33 34 27824
57 63 2949
29 61 23050
13 35 12469
53 34 32310
39 11 22244
63 64 30049
54 14 31999
26 16 27147
40 37 1620
5 42 4971
22 31 22659
31 27 158
43 18 31588
56 60 14801
57 55 19287
51 36 7950
30 50 10489
10 9 4003
49 57 17431
65 38 4790
12 66 17875
40 10 15437
8 15 28073
3 26 32670
59 60 7261
57 33 13639
19 61 18199
20 22 17488
18 42 6923
45 3 19513
52 35 20245
31 41 20311
31 47 29108
32 36 23345
40 8 14245
41 33 23502
61 1553
7 35 4581
24 29 19286
27 16 9174
33 42 264
16 39 19552
32 58 29644
15 48 16227
61 40 16751
17 14 13061
60 35 14243
19 32 1443
46 29 2688
40 35 15959
47 45 30844
14 61 28313
2 46 19752
39 37 8361
7 24 18000
25 33 18501
1 40 13518
46 22 30048
24 12 1771
9 18 20187
54 11 11000
30 5 30988
28 32 7442
61 59 555
13 25 2304
60 14 10106
18 59 11677
56 48 29173
36 18 16479
4 48 31630
3 54 26324
8 17 12065
61 45 14903
13 7 25759
39 3 11624
14 22 10282
53 18 10218
59 57 5642
57 53 18613
58 11 20175
58 29 6651
20 18 6969
43 38 29437
4 16 31012
60 37 32630
59 41 9043
36 21 32502
20 58 15799
45 10 2987
28 3 198
44 14 313
47 5 30331
51 61 30545
27 4 11495
23 58 17980
21 27 581
30 48 13680
12 43 17970
11 6 4732
32 33 24310
10 3 18646
58 46 5896
44 8 14141
29 21 3845
52 23 26561
1 22 25571
23 26 12152
47 30 4876
40 56 7765
21 58 24274
2 48 27589
40 2 6139
20 15 29512
11 18 135
41 39 11975
18 45 19364
55 4 26587
61 27 19703
52 58 22421
11 53 26991
59 40 18215
49 3 348
17 27 30287
30 9 20028
52 4 23308
57 44 10533
28 19 19153
57 23 5939
29 54 31140
53 21 1765
28 45 18500
24 21 9008
11 28 5118
25 9 16227
25 12 23685
52 15 1987
3 45 23487
50 41 16640
39 11 18553
45 5 24656
57 43 12840
35 21 5156
6 43 26226
16 43 12939
60 15 29566
52 48 27658
19 55 27910
10 44 24182
43 7 11935
44 43 111
10 23 32699
16 8 27015
59 3 20036
16 25 1090
48 51 15081
15 23 3697
43 3 16784
58 18 20944
38 2 24628
40 33 2648
24 41 1710
13 9 6904
57 56 19559
19 38 11788
37 43 20647
58 33 9928
57 25 2244
27 52 6404
18 57 24296
58 35 15466
34 31 7287
19 27 7209
18 28 20891
48 61 16921
32 43 2205
34 48 3163
17 55 6566
21 28 18203
50 17 20972
12 27 14184
21 57 274
14 51 15691
8 37 9501
47 34 30178
53 48 6904
55 14 3003
8 61 14408
26 17 2204
45 14 24221
19 20 4837
61 52 4389
26 34 20562
16 58 17685
34 36 13349
58 36 1051
25 30 21256
23 54 19872
36 35 9709
36 61 10688
26 16 1743
21 42 25261
42 26 20140
25 20 32110
48 5 30333
46 10 32447
35 19 15314
53 24 2227
6 57 5402
37 44 28147
18 44 2755
5 25 7593
48 11 8624
12 57 22392
38 56 14527
56 5 30995
33 10 24146
6 54 32590
53 32 1041
53 1 4797
24 39 26218
56 30 15426
24 6 14356
5 39 12359
61 39 24105
58 57 4304
43 21 1509
48 43 91
33 39 8202
16 5 20241
3 38 255
7 18 1138
56 19 25422
35 37 30393
61 53 22098
36 19 12612
16 48 29541
24 14 4872
49 16 31795
52 10 12829
51 36 31597
48 47 31611
4 50 30803
43 54 29249
31 22 25282
7 58 13338
43 11 24784
35 49 4257
47 57 26661
50 42 8144
14 30 23680
34 45 26587
45 15 6705
26 20 11897
6 23 26231
13 23 22783
18 39 10398
16 40 6372
61 6 13152
49 18 19736
13 3 25291
5 49 8962
33 43 23200
15 37 32667
27 37 4786
22 37 3710
27 54 32352
8 39 32686
44 16 994
36 7 2037
53 47 18462
40 60 23099
45 60 24259
17 21 5680
2 4 8320
55 34 14340
6 56 20495
46 45 8568
41 32 21069
50 6 12568
47 14 5993
23 46 3975
4 21 1217
2 41 25657
47 12 1229
58 13 3168
21 9 10599
28 35 17325
5 2 8932
3 5 945
55 60 7280
20 49 28843
19 54 20433
13 54 26713
59 36 18892
6 28 31813
42 8 4666
56 34 3129
30 35 24078
12 6 8542
36 4 2903
58 26 10237
23 12 29331
20 57 5322
34 18 7397
11 27 27405
38 10 2700
14 1 23213
51 1 26508
31 41 4258
48 33 5958
30 59 6266
1 16 8439
17 20 24998
41 37 8271
42 10 20931
17 31 17570
4 31 26920
49 19 28259
43 58 29012
45 57 28132
8 31 1304
52 30 6039
44 3 8507
54 8 15169
50 40 22723
23 35 6407
6 41 4311
51 6 3718
20 31 20576
58 49 11666
52 43 27691
41 7 10903
1 11 2830
9 43 19815
38 47 30514
18 41 23872
17 52 9168
55 15 25823
47 52 9459
26 54 27894
8 4 19359
9 46 13887
34 3 12819
29 59 15708
60 33 3026
26 51 21525
4 14 24691
20 51 21458
37 61 26998
17 35 7011
44 36 27259
52 7 15989
21 49 22719
52 20 5954
38 6 20902
10 19 23389
37 32 2484
45 26 31412
15 56 31762
1 21 31253
42 32 19656
32 29 5817
61 10 30864
60 21 8948
21 31 19299
55 51 19193
53 59 1454
36 16 26252
47 51 6241
9 6 15060
43 17 23371
31 25 10501
58 24 13497
37 25 11920
10 21 3638
30 55 28512
49 31 6854
35 14 802
47 7 5074
19 41 16000
52 59 164
7 25 20437
46 13 8545
51 46 23497
18 42 21685
1 33 10598
20 50 5226
51 25 9769
38 9 14283
14 57 17271
60 30 27527
4 58 31963
38 20 12254
28 23 28572
27 35 31263
1 60 13831
24 26 18016
10 25 13775
27 46 15671
17 6 8804
51 22 24069
50 25 13400
57 50 7472
53 49 31999
36 31 30098
21 37 31547
25 36 28007
33 31 7967
26 50 4923
45 51 25662
19 39 3593
7 17 11220
45 38 25868
9 15 19747
5 58 31473
31 58 19557
31 47 12997
29 14 5280
13 32 8331
22 10 15463
20 34 32249
42 40 11368
22 3 6479
44 59 22730
35 46 7122
9 39 19938
15 17 27319
17 1 22676
4 23 8118
39 10 25062
37 4 25539
13 12 15769
27 45 28723
35 8 24496
4 47 26379
30 39 19258
33 9 8286
57 55 11373
4 19 20010
60 52 8300
49 39 16001
35 5 6322
48 3 1337
5 43 24743
48 6 21700
27 44 30851
6 27 1614
33 11 23710
39 27 3473
24 17 1986
28 10 16467
30 31 27154
36 20 13096
2 3 32639
42 4 4564
4 13 30647
35 34 32527
29 2 21271
39 2 5699
43 55 814
47 22 16815
26 3 18509
4 34 6767
29 47 27328
52 49 2163
29 52 26172
22 27 27774
7 53 16002
39 1 25651
12 34 24205
31 27 7015
3 46 10791
19 44 346
36 28 9028
31 44 10981
16 38 8922
23 60 16827
12 29 808
42 36 7335
3 4 18613
9 27 27725
32 30 32067
25 61 8763
27 51 26994
28 44 22380
45 23 16211
44 2 26806
36 53 30870
4 59 5712
29 31 21852
51 7 5781
41 60 22481
45 25 23814
40 27 20146
26 27 25412
15 29 30170
31 48 9488
3 33 19012
22 39 28897
17 59 20072
55 48 2017
26 47 28228
47 58 24088
4 30 6704
32 20 11403
18 4 20934
20 37 30508
11 13 3296
19 1 9582
58 41 23896
46 25 13147
13 41 9507
6 7 4016
61 41 9598
55 13 5020
37 24 22494
60 17 11531
57 28 10507
14 52 3710
33 7 26183
60 25 20564
12 4 1408
13 40 1958
39 55 32468
19 57 13830
40 7 23854
24 13 2900
35 2 32488
29 5 22581
21 7 12926
32 16 21106
8 41 16447
40 24 16866
7 11 3492
37 42 6293
36 10 27968
25 18 14447
58 15 7956
51 29 28228
29 48 11748
6 2 19828
27 60 32092
43 41 25701
27 29 24959
54 31 3455
5 41 2732
44 49 28374
46 5 9228
7 12 4304
60 59 5430
16 9 27056
27 30 30456
18 60 9081
2 36 18234
35 39 25290
11 42 12353
53 8 10221
16 57 28622
26 41 784
45 32 11477
50 14 1135
51 3 31625
53 41 18987
20 47 30755
53 29 4808
60 16 30573
1 48 19437
2 17 4949
5 4 8027
10 20 13797
34 42 10398
34 21 21742
2 26 5364
31 56 17857
15 11 20855
52 51 1346
29 43 18746
17 49 3078
36 17 26530
31 18 3927
43 14 28794
33 4 3582
24 61 15961
14 38 25442
8 58 21723
57 31 11494
12 58 11099
45 19 22327
53 13 29206
32 4 11562
38 59 6224
37 59 19107
7 44 29265
49 34 22339
52 40 16154
49 24 2256
54 36 26464
44 32 4493
29 40 13587
50 43 1152
7 46 18893
32 46 15348
48 20 16576
17 51 32392
28 33 17635
56 9 15849
55 6 32147
61 34 19136
38 35 27238
58 2 32004
38 29 12491
48 39 30453
1 32 27415
7 26 30694
53 5 4192
26 61 5543
22 4 12969
60 5 2213
22 13 30041
17 39 30660
29 1 5527
24 44 17087
12 41 22053
21 11 15236
57 22 38
11 37 27200
19 16 30763
8 48 5849
43 20 902
32 22 10540
19 51 25093
8 22 3503
45 37 29633
59 43 14084
50 61 23826
52 53 4366
42 61 13258
53 50 686
48 46 31840
44 45 4413
7 15 10894
46 50 16469
40 8 17690
53 26 7129
57 13 23590
46 1 4852
23 8 9540
33 44 3721
47 36 17077
31 38 16919
9 54 26581
13 18 9197
21 61 11643
7 27 7022
13 60 18842
22 17 3790
45 48 9460
44 35 2709
40 15 25179
2 52 29451
60 20 19036
45 42 8230
61 12 6798
3 21 10555
60 28 25945
29 37 2039
41 54 7317
10 2 2169
15 31 23922
11 3 19896
12 21 31341
5 1 27844
58 60 871
19 11 1435
22 19 13271
22 53 26095
6 5 30415
43 61 8364
11 20 15688
5 9 3972
47 44 17280
6 46 19258
2 23 31532
11 12 11733
40 4 3403
54 48 17345
61 55 16526
54 52 2708
24 55 24429
46 26 19810
37 31 32669
37 49 30507
7 20 12625
13 21 6010
61 17 20938
58 55 1098
19 25 12493
24 20 3982
51 16 7901
43 34 8854
23 21 18343
21 6 3347
58 53 26115
27 57 13893
52 41 25878
51 54 6056
39 15 24795
36 24 6825
52 45 2810
19 40 21288
35 55 19014
57 29 27031
16 2 1439
49 47 879
50 35 31805
15 49 17686
26 12 13755
36 57 9420
55 40 28849
18 16 3338
57 35 21351
4 60 29212
25 28 15976
2 32 3405
58 17 16519
13 51 27444
60 3 16436
6 29 11602
35 22 18012
50 60 16845
41 25 24451
52 13 4197
37 12 23833
29 33 23261
31 7 3293
53 16 3676
53 38 14490
55 5 3506
17 12 16638
18 29 10152
1 18 25666
51 9 20615
11 52 3868
46 54 5026
60 19 24201
42 9 15496
27 24 26242
32 27 11022
61 58 10132
30 23 25482
9 60 18086
49 11 992
21 19 30574
22 2 31524
14 11 23827
59 51 27415
33 22 15707
55 23 30110
39 23 1303
1 13 19835
9 44 10543
45 24 27992
47 21 30677
1 43 4664
61 19 4230
53 39 15668
38 30 3610
42 60 8138
42 1 8222
15 25 21635
16 29 18492
50 15 22594
33 17 6232
27 28 21486
41 33 8122
28 24 11726
2 27 2560
6 30 15064
57 42 21166
52 37 8302
41 4 21326
16 37 24212
4 20 25146
55 59 4419
54 61 1926
14 31 27158
31 42 23409
17 19 17013
23 5 9289
58 50 9568
34 27 18808
17 30 2229
9 17 7404
12 60 10165
46 20 21578
19 12 17110
17 40 30238
6 20 16379
48 36 9199
24 50 20740
1 4 8957
23 41 24163
45 50 29083
10 6 424
18 61 23404
45 54 3464
31 13 12796
33 23 5437
2 7 31737
24 38 24376
27 47 20147
7 4 2940
22 44 7678
8 11 14422
3 24 3193
21 50 13342
46 52 5038
56 10 12837
28 39 14388
10 30 5859
39 47 3937
61 9 10065
37 1 31880
11 17 4199
35 52 28690
30 57 21633
37 19 16658
3 36 24054
32 55 17874
49 32 13583
32 57 4415
51 60 12321
8 9 24115
57 4 17609
22 25 27298
35 26 21183
11 40 24595
22 11 6665
48 19 27178
1 26 13168
18 26 16259
18 21 25618
15 30 12828
19 58 25420
2 43 21855
50 23 1590
8 1 31252
26 31 817
14 54 6644
32 39 16190
7 32 4413
35 54 23839
19 13 9746
41 49 19586
5 11 3380
28 7 11147
16 35 23464
54 2 4198
1 36 10719
26 39 21376
20 21 29601
36 32 2784
19 33 25675
37 48 20356
2 12 6731
7 37 22128
27 3 28248
54 5 24736
25 27 2243
55 18 4976
45 17 3247
10 41 20514
60 36 963
35 45 24937
53 43 20692
13 28 23708
26 29 24122
10 37 29212
44 54 14573
41 38 4469
19 31 22748
57 9 11784
4 17 14489
32 11 8409
48 40 19848
28 61 15041
17 34 19369
37 47 29202
50 12 11049
38 11 28645
50 39 6549
24 32 4795
61 60 2893
43 13 31977
13 34 11668
36 40 16364
57 3 27189
11 45 32676
30 54 18170
59 5 11358
25 52 16768
19 24 15400
9 49 16803
48 38 25571
24 47 20430
46 8 603
31 12 20583
8 12 23307
34 32 8425
29 55 25239
12 53 22479
9 26 6855
2 11 18585
33 15 6335
8 52 16893
40 25 17511
13 45 10065
19 47 3914
55 3 14425
26 38 5444
51 34 18684
48 58 3190
57 7 1004
30 58 11065
15 10 5865
8 47 9286
8 55 29427
41 42 16230
42 14 2960
30 3 20496
10 48 2188
15 16 25047
26 11 6008
22 6 4313
8 10 20235
11 56 11299
2 31 24468
3 40 23672
50 34 25273
22 21 31479
54 59 20316
56 51 32507
34 25 17386
58 28 19801
19 18 134
3 9 20509
10 59 10310
40 5 18810
48 57 6518
47 28 22364
23 42 30641
3 23 6961
5 12 23827
29 39 20046
3 42 25930
39 20 7696
14 59 30976
54 55 5846
23 32 29782
36 23 26481
32 54 22222
9 12 10323
16 28 24393
1 3 2791
33 2 13449
33 35 11717
50 44 15441
21 26 20664
32 18 30789
27 48 7696
35 20 7173
55 38 2222
25 35 27689
32 51 6525
25 4 24347
28 55 11718
30 41 2903
15 44 29402
22 43 22714
60 39 20733
39 43 12348
34 2 1424
60 29 25119
10 1 15318
40 10 30928
43 30 6412
32 31 29168
29 19 14994
54 42 18912
31 11 21541
31 10 15623
5 15 11947
43 15 20438
26 36 13566
38 25 16946
15 34 12013
46 37 6441
11 41 3126
10 14 22873
54 49 9565
59 12 29055
31 16 14899
20 5 10188
6 53 4001
38 58 1860
6 60 6438
11 9 12789
28 42 16278
45 20 1803
21 59 2713
13 6 3439
2 8 12760
13 61 30187
28 5 20198
49 14 9656
36 50 27478
5 38 29467
55 44 4446
24 31 8648
29 41 9689
38 40 12256
34 41 27354
32 61 5160
21 52 20606
55 46 22159
4 15 31838
41 48 11545
2 24 30727
26 40 17687
21 38 24825
39 42 227
47 46 24140
61 46 6647
39 14 23880
2 1 23466
22 26 8366
56 25 22105
32 26 21018
24 25 30434
33 16 14254
12 14 32301
52 33 28909
38 13 30046
38 39 24811
52 6 23411
13 37 23600
16 21 19446
33 37 11454
21 8 13380
8 5 20899
52 12 1528
41 3 13139
1 23 29819
10 7 15997
18 37 1208
6 58 2216
42 22 15470
55 47 24113
54 38 2691
6 14 26193
53 55 19715
38 34 2546
5 22 28768
17 48 27630
57 26 14885
42 19 194
42 58 13936
49 56 32519
12 30 20317
28 31 15591
51 37 5715
22 50 21170
11 57 21562
49 1 26340
39 34 30480
10 57 16254
10 32 1227
50 7 20214
7 54 6804
8 29 11759
19 14 8997
34 33 28820
55 36 27368
10 17 24334
40 32 8097
35 12 18474
8 20 20949
12 39 6699
2 15 3487
30 21 18116
38 17 30120
20 3 38
54 53 18943
46 56 22010
36 11 29611
40 41 9378
33 47 2022
33 56 6165
7 42 5162
28 38 23848
18 54 23021
1 59 31003
25 8 341
41 44 32521
22 56 22998
45 21 11465
42 35 17527
25 42 22567
50 31 6125
55 37 30248
57 8 12667
10 55 14733
36 5 30491
53 34 22681
57 37 14511
27 33 21444
33 12 11307
59 20 17544
16 55 11556
44 58 21920
8 30 26913
6 8 14735
23 11 6731
47 50 32571
18 12 25999
45 30 20004
42 27 24075
24 16 21065
44 29 1366
59 8 16903
44 30 6576
23 19 21046
11 61 12294
59 6 15628
18 10 30367
22 28 3005
29 50 13548
26 43 11607
44 40 18474
12 10 13059
12 56 10283
23 14 19553
25 44 15463
28 2 26757
45 40 29794
28 54 1000
31 51 10092
53 51 30747
43 24 4581
45 49 24745
32 25 14387
15 46 12878
54 50 9175
59 22 14251
54 56 4270
57 41 11800
48 28 26096
44 51 30584
6 35 27383
23 27 16656
50 10 7871
37 3 7514
38 33 11236
53 25 201
28 50 17670
37 14 11470
49 7 8749
30 37 13955
52 38 18531
35 13 8690
17 42 4447
34 29 709
60 26 21708
6 16 1637
3 18 21681
32 14 19897
38 12 29332
29 11 11534
47 32 29553
48 9 7854
55 9 29299
24 35 601
24 46 27713
29 61 16839
35 41 30205
11 30 23289
34 5 5081
61 49 18962
5 18 24588
26 14 262
50 16 20274
28 1 13014
9 47 9116
41 55 29741
29 25 2066
51 57 12519
12 1 23509
30 33 17025
6 18 17519
60 8 12726
49 36 20372
6 45 5617
38 37 9861
55 27 8001
27 13 18883
43 23 21676
2 14 18969
13 56 31170
20 41 14056
55 2 2757
6 19 12296
17 47 21073
24 23 31694
48 13 19670
32 38 6602
56 52 22453
4 11 24454
33 21 10955
57 34 19080
60 56 28120
4 39 17745
47 25 23622
40 9 21145
47 54 167
37 5 31031
24 8 31701
29 20 30000
36 22 9347
43 45 16561
9 45 2760
40 37 20085
31 60 12878
19 26 20404
60 54 20469
4 53 14555
36 37 28500
49 42 19622
53 3 7573
49 6 392
44 42 24611
54 58 6704
54 40 26473
1 30 11447
45 4 10985
56 28 5264
34 23 29897
49 38 16546
2 51 2563
35 3 9222
6 32 10338
48 18 23667
7 3 29956
28 8 26641
4 43 26710
38 60 17725
18 51 6229
46 14 28604
53 20 13863
40 49 32229
52 36 118
59 56 20714
26 8 31394
28 52 29098
13 50 20778
42 43 6743
5 52 20744
33 57 20444
44 13 9967
56 18 18861
40 31 7156
16 10 1830
42 12 27920
42 51 5365
49 30 15374
23 44 23978
30 46 314
15 12 18264
14 15 30718
13 17 16617
7 1 18244
1 38 1294
34 58 8033
40 18 676
10 53 6933
54 22 9192
31 46 9948
6 1 17378
13 47 9802
28 14 18526
55 22 29814
21 25 27569
34 30 29025
37 2 7579
12 55 1601
33 5 15777
33 50 32230
9 59 8999
1 57 15869
8 14 18338
19 30 18663
21 48 9821
51 35 28246
32 59 2675
30 18 4108
52 1 5709
42 46 2750
3 16 30928
7 59 23207
56 50 5311
30 29 3559
5 13 23905
50 18 32051
21 40 15523
39 25 17975
16 17 6819
31 5 18624
46 39 1872
22 15 25507
50 59 26233
53 17 8108
47 60 1599
31 35 2190
46 57 9216
49 4 15598
28 34 11992
56 29 15970
43 28 10456
35 53 15621
42 52 3383
41 14 19952
32 17 15783
11 35 4042
41 28 28721
22 48 5130
9 36 19682
26 56 32064
38 46 22043
3 50 3267
20 9 5508
47 43 7750
53 42 5059
9 19 30096
11 46 4242
37 17 30079
59 13 9959
20 55 32113
30 28 26670
42 20 18357
57 52 23303
9 58 11435
9 52 25793
12 40 11545
12 45 10545
50 1 25351
7 38 25605
36 33 9837
56 45 1671
59 15 5329
48 35 20321
6 31 7206
5 27 3637
31 9 7451
58 25 28629
46 60 11222
10 26 25323
44 52 26321
36 45 15898
5 50 13149
56 32 20472
51 15 26620
20 22 32489
3 15 31696
39 58 26235
52 3 5599
7 61 22552
51 49 2011
45 16 32687
10 58 9266
47 10 10896
11 59 13684
33 55 19780
20 13 8876
43 10 28369
18 46 20488
21 39 11147
53 19 17372
10 13 12685
36 38 140
38 15 5673
43 51 12930
9 14 18263
37 23 9029
45 41 8234
37 58 32708
55 49 9627
13 30 11850
58 1 3578
27 41 23683
7 56 9569
8 50 2910
5 21 341
1 54 23216
44 20 13578
8 36 27942
43 27 1132
59 45 6262
22 16 7707
23 49 30665
23 20 19004
61 30 23590
43 25 27084
13 2 7811
51 39 32519
36 41 28277
18 22 12550
44 39 1699
46 28 25450
6 34 7084
7 5 19216
19 2 16816
24 1 16004
22 61 15109
1 47 3103
49 33 29431
14 16 2734
48 7 30872
36 6 16517
48 25 1961
41 56 22713
22 9 17540
14 3 25092
45 22 26538
15 53 9676
10 54 25070
26 49 6438
17 41 30407
49 12 13272
34 7 29798
10 5 13649
39 52 1055
16 47 12880
30 42 15646
6 15 7286
59 42 8042
14 48 8462
30 7 29723
49 10 13967
26 25 11269
8 38 17999
58 45 15319
28 15 22105
26 37 8943
21 32 17806
51 10 29245
40 43 25771
24 54 26669
27 58 15410
28 49 13247
44 6 17784
15 47 23045
54 33 7712
47 35 1251
45 29 22841
9 10 2609
55 45 372
27 49 17395
32 52 15277
6 26 20665
13 49 2605
14 7 9596
56 37 24470
21 2 17679
24 60 11252
9 24 31056
31 61 16094
52 31 25099
17 18 32057
34 44 8464
25 11 28299
9 23 9808
27 10 6337
18 33 23424
22 12 704
46 49 6314
3 17 11592
38 50 16826
35 56 28556
61 47 18065
48 23 4121
51 58 14896
57 60 18631
52 19 11117
41 9 13234
30 40 5498
4 35 21937
39 40 22032
59 31 17228
30 16 15280
28 51 10772
14 36 32012
2 61 8050
40 20 14177
46 19 7009
48 60 19015
22 23 16227
4 46 28239
35 61 1458
14 13 31615
44 26 119
23 7 24105
38 23 523
50 30 2420
17 23 21969
58 22 8506
20 14 29822
39 6 9483
58 40 8399
18 8 22408
24 52 5412
53 46 21533
41 46 27341
3 61 9567
57 54 30252
40 51 15349
25 54 663
1 56 17625
49 25 20104
18 14 30150
27 8 20821
1 61 16256
59 34 4540
19 59 14407
53 28 4808
32 60 562
10 34 2648
16 41 10515
3 12 2390
18 38 29315
48 50 1651
19 15 8729
29 4 1913
23 31 16165
45 31 15677
53 9 19092
60 7 261
61 56 717
6 25 3071
61 57 20883
55 31 2625
24 4 3165
3 32 8200
44 61 31940
16 7 30727
32 12 1087
33 46 25015
46 59 29165
1 45 13570
33 14 22606
44 11 21990
4 56 25768
59 16 13384
54 17 16203
12 54 6606
4 26 20969
39 57 8661
21 56 19518
15 18 25954
2 25 4876
49 43 17912
17 44 22027
56 14 18417
60 53 10647
15 26 32195
47 6 18244
18 52 26740
38 22 30351
41 15 28196
57 40 24907
56 24 31949
26 48 16529
5 44 7529
18 2 28759
26 55 17520
47 18 24832
41 51 27739
11 55 13655
60 22 17022
7 45 25477
59 39 3457
61 23 12281
29 123
2 10 1014
1 19 16187
21 16 25475
1 23 14255
1 10 28424
22 28 12079
29 19 30620
6 26 24894
26 14 24211
28 11 1427
4 13 21327
7 17 28600
7 16 9157
7 25 296
20 25 21978
9 3 22884
3 24 21476
3 27 3251
10 16 8428
8 18 13698
5 18 22927
3 15 15787
2 3 19589
17 16 5132
23 12 16956
2 29 30758
9 5 11533
11 2 26827
25 12 1005
9 2 25600
24 26 1970
12 1 21917
4 12 8014
14 24 20742
24 25 24580
28 12 363
12 16 24050
22 27 11052
1 5 18142
6 3 20049
5 21 9684
16 14 7957
26 10 3485
15 29 2898
29 24 19932
11 6 19649
17 12 10847
25 14 19981
5 17 1683
4 3 11265
25 26 26197
24 8 12770
1 11 23709
21 20 23642
12 7 21934
22 3 28795
22 25 28110
24 19 7363
13 2 1728
18 13 30762
20 10 6047
23 3 20090
7 9 5063
9 8 24073
13 16 27956
8 6 5367
20 23 13566
24 6 3529
19 21 16171
20 4 31476
27 28 31935
22 29 13289
19 12 24283
13 27 28455
27 29 18802
17 9 27427
27 4 15741
27 2 12345
